date,state,fips,cases,deaths,weekday
2020-03-13,Kentucky,21,11,0,Friday
2020-03-13,Louisiana,22,36,0,Friday
2020-03-13,Maine,23,2,0,Friday
2020-03-13,Maryland,24,18,0,Friday
2020-03-13,Massachusetts,25,123,0,Friday
2020-03-13,Michigan,26,25,0,Friday
2020-03-13,Minnesota,27,14,0,Friday
2020-03-13,Mississippi,28,6,0,Friday
2020-03-13,Missouri,29,4,0,Friday
2020-03-13,Montana,30,4,0,Friday
2020-03-13,Nebraska,31,27,0,Friday
2020-03-13,Nevada,32,19,0,Friday
2020-03-13,New Hampshire,33,7,0,Friday
2020-03-13,New Jersey,34,50,1,Friday
2020-03-13,New Mexico,35,10,0,Friday
2020-03-13,New York,36,421,0,Friday
2020-03-13,North Carolina,37,18,0,Friday
2020-03-13,North Dakota,38,1,0,Friday
2020-03-13,Ohio,39,13,0,Friday
2020-03-13,Oklahoma,40,3,0,Friday
2020-03-13,Oregon,41,30,0,Friday
2020-03-13,Pennsylvania,42,41,0,Friday
2020-03-13,Puerto Rico,72,3,0,Friday
2020-03-13,Rhode Island,44,20,0,Friday
2020-03-13,South Carolina,45,13,0,Friday
2020-03-13,South Dakota,46,9,1,Friday
2020-03-13,Tennessee,47,26,0,Friday
2020-03-13,Texas,48,58,0,Friday
2020-03-13,Utah,49,7,0,Friday
2020-03-13,Vermont,50,2,0,Friday
2020-03-13,Virginia,51,30,0,Friday
2020-03-13,Washington,53,511,37,Friday
2020-03-13,Wisconsin,55,19,0,Friday
2020-03-13,Wyoming,56,2,0,Friday
2020-03-14,Alabama,01,12,0,Saturday
2020-03-14,Alaska,02,1,0,Saturday
2020-03-14,Arizona,04,12,0,Saturday
2020-03-14,Arkansas,05,9,0,Saturday
2020-03-14,California,06,381,5,Saturday
2020-03-14,Colorado,08,103,2,Saturday
2020-03-14,Connecticut,09,20,0,Saturday
2020-03-14,Delaware,10,4,0,Saturday
2020-03-14,District of Columbia,11,16,0,Saturday
2020-03-14,Florida,12,70,3,Saturday
2020-03-14,Georgia,13,65,1,Saturday
2020-03-14,Hawaii,15,4,0,Saturday
2020-03-14,Idaho,16,5,0,Saturday
2020-03-14,Illinois,17,66,0,Saturday
2020-03-14,Indiana,18,15,0,Saturday
2020-03-14,Iowa,19,18,0,Saturday
2020-03-14,Kansas,20,8,1,Saturday
2020-03-14,Kentucky,21,18,0,Saturday
2020-03-14,Louisiana,22,77,1,Saturday
2020-03-14,Maine,23,3,0,Saturday
2020-03-14,Maryland,24,27,0,Saturday
2020-03-14,Massachusetts,25,138,0,Saturday
2020-03-14,Michigan,26,33,0,Saturday
2020-03-14,Minnesota,27,21,0,Saturday
2020-03-14,Mississippi,28,6,0,Saturday
2020-03-14,Missouri,29,5,0,Saturday
2020-03-14,Montana,30,6,0,Saturday
2020-03-14,Nebraska,31,29,0,Saturday
2020-03-14,Nevada,32,21,0,Saturday
2020-03-14,New Hampshire,33,7,0,Saturday
2020-03-14,New Jersey,34,75,2,Saturday
2020-03-14,New Mexico,35,13,0,Saturday
2020-03-14,New York,36,610,2,Saturday
2020-03-14,North Carolina,37,25,0,Saturday
2020-03-14,North Dakota,38,1,0,Saturday
2020-03-14,Ohio,39,26,0,Saturday
2020-03-14,Oklahoma,40,4,0,Saturday
2020-03-14,Oregon,41,36,1,Saturday
2020-03-14,Pennsylvania,42,47,0,Saturday
2020-03-14,Puerto Rico,72,4,0,Saturday
2020-03-14,Rhode Island,44,20,0,Saturday
2020-03-14,South Carolina,45,19,0,Saturday
2020-03-14,South Dakota,46,9,1,Saturday
2020-03-14,Tennessee,47,32,0,Saturday
2020-03-14,Texas,48,69,0,Saturday
2020-03-14,Utah,49,21,0,Saturday
2020-03-14,Vermont,50,5,0,Saturday
2020-03-14,Virgin Islands,78,1,0,Saturday
2020-03-14,Virginia,51,42,1,Saturday
2020-03-14,Washington,53,609,40,Saturday
2020-03-14,Wisconsin,55,27,0,Saturday
2020-03-14,Wyoming,56,3,0,Saturday
2020-03-15,Alabama,01,23,0,Sunday
2020-03-15,Alaska,02,1,0,Sunday
2020-03-15,Arizona,04,13,0,Sunday
2020-03-15,Arkansas,05,16,0,Sunday
2020-03-15,California,06,478,6,Sunday
2020-03-15,Colorado,08,136,2,Sunday
2020-03-15,Connecticut,09,26,0,Sunday
2020-03-15,Delaware,10,7,0,Sunday
2020-03-15,District of Columbia,11,17,0,Sunday
2020-03-15,Florida,12,109,3,Sunday
2020-03-15,Georgia,13,97,1,Sunday
2020-03-15,Guam,66,3,0,Sunday
2020-03-15,Hawaii,15,7,0,Sunday
2020-03-15,Idaho,16,5,0,Sunday
2020-03-15,Illinois,17,94,0,Sunday
2020-03-15,Indiana,18,19,0,Sunday
2020-03-15,Iowa,19,22,0,Sunday
2020-03-15,Kansas,20,9,1,Sunday
2020-03-15,Kentucky,21,21,0,Sunday
2020-03-15,Louisiana,22,103,2,Sunday
2020-03-15,Maine,23,12,0,Sunday
2020-03-15,Maryland,24,32,0,Sunday
2020-03-15,Massachusetts,25,164,0,Sunday
2020-03-15,Michigan,26,53,0,Sunday
2020-03-15,Minnesota,27,35,0,Sunday
2020-03-15,Mississippi,28,10,0,Sunday
2020-03-15,Missouri,29,5,0,Sunday
2020-03-15,Montana,30,6,0,Sunday
2020-03-15,Nebraska,31,31,0,Sunday
2020-03-15,Nevada,32,26,0,Sunday
2020-03-15,New Hampshire,33,13,0,Sunday
2020-03-15,New Jersey,34,98,2,Sunday
2020-03-15,New Mexico,35,17,0,Sunday
2020-03-15,New York,36,732,6,Sunday
2020-03-15,North Carolina,37,32,0,Sunday
2020-03-15,North Dakota,38,1,0,Sunday
2020-03-15,Ohio,39,37,0,Sunday
2020-03-15,Oklahoma,40,8,0,Sunday
2020-03-15,Oregon,41,39,1,Sunday
2020-03-15,Pennsylvania,42,68,0,Sunday
2020-03-15,Puerto Rico,72,5,0,Sunday
2020-03-15,Rhode Island,44,20,0,Sunday
2020-03-15,South Carolina,45,28,0,Sunday
2020-03-15,South Dakota,46,9,1,Sunday
2020-03-15,Tennessee,47,39,0,Sunday
2020-03-15,Texas,48,80,0,Sunday
2020-03-15,Utah,49,29,0,Sunday
2020-03-15,Vermont,50,8,0,Sunday
2020-03-15,Virgin Islands,78,1,0,Sunday
2020-03-15,Virginia,51,45,1,Sunday
2020-03-15,Washington,53,675,42,Sunday
2020-03-15,Wisconsin,55,33,0,Sunday
2020-03-15,Wyoming,56,3,0,Sunday
2020-03-16,Alabama,01,29,0,Monday
2020-03-16,Alaska,02,3,0,Monday
2020-03-16,Arizona,04,18,0,Monday
2020-03-16,Arkansas,05,22,0,Monday
2020-03-16,California,06,588,11,Monday
2020-03-16,Colorado,08,161,2,Monday
2020-03-16,Connecticut,09,41,0,Monday
2020-03-16,Delaware,10,8,0,Monday
2020-03-16,District of Columbia,11,22,0,Monday
2020-03-16,Florida,12,141,4,Monday
2020-03-16,Georgia,13,118,1,Monday
2020-03-16,Guam,66,3,0,Monday
2020-03-16,Hawaii,15,10,0,Monday
2020-03-16,Idaho,16,5,0,Monday
2020-03-16,Illinois,17,104,0,Monday
2020-03-16,Indiana,18,24,1,Monday
2020-03-16,Iowa,19,22,0,Monday
2020-03-16,Kansas,20,11,1,Monday
2020-03-16,Kentucky,21,22,1,Monday
2020-03-16,Louisiana,22,137,3,Monday
2020-03-16,Maine,23,17,0,Monday
2020-03-16,Maryland,24,39,0,Monday
2020-03-16,Massachusetts,25,197,0,Monday
2020-03-16,Michigan,26,54,0,Monday
2020-03-16,Minnesota,27,54,0,Monday
2020-03-16,Mississippi,28,12,0,Monday
2020-03-16,Missouri,29,9,0,Monday
2020-03-16,Montana,30,8,0,Monday
2020-03-16,Nebraska,31,33,0,Monday
2020-03-16,Nevada,32,45,1,Monday
2020-03-16,New Hampshire,33,17,0,Monday
2020-03-16,New Jersey,34,176,3,Monday
2020-03-16,New Mexico,35,21,0,Monday
2020-03-16,New York,36,950,10,Monday
2020-03-16,North Carolina,37,34,0,Monday
2020-03-16,North Dakota,38,1,0,Monday
2020-03-16,Ohio,39,50,0,Monday
2020-03-16,Oklahoma,40,10,0,Monday
2020-03-16,Oregon,41,46,1,Monday
2020-03-16,Pennsylvania,42,81,0,Monday
2020-03-16,Puerto Rico,72,5,0,Monday
2020-03-16,Rhode Island,44,21,0,Monday
2020-03-16,South Carolina,45,33,1,Monday
2020-03-16,South Dakota,46,10,1,Monday
2020-03-16,Tennessee,47,52,0,Monday
2020-03-16,Texas,48,87,1,Monday
2020-03-16,Utah,49,40,0,Monday
2020-03-16,Vermont,50,12,0,Monday
2020-03-16,Virgin Islands,78,2,0,Monday
2020-03-16,Virginia,51,51,1,Monday
2020-03-16,Washington,53,794,48,Monday
2020-03-16,Wisconsin,55,47,0,Monday
2020-03-16,Wyoming,56,10,0,Monday
2020-03-17,Alabama,01,39,0,Tuesday
2020-03-17,Alaska,02,6,0,Tuesday
2020-03-17,Arizona,04,20,0,Tuesday
2020-03-17,Arkansas,05,22,0,Tuesday
2020-03-17,California,06,732,14,Tuesday
2020-03-17,Colorado,08,183,3,Tuesday
2020-03-17,Connecticut,09,68,0,Tuesday
2020-03-17,Delaware,10,16,0,Tuesday
2020-03-17,District of Columbia,11,31,0,Tuesday
2020-03-17,Florida,12,210,6,Tuesday
2020-03-17,Georgia,13,142,1,Tuesday
2020-03-17,Guam,66,3,0,Tuesday
2020-03-17,Hawaii,15,14,0,Tuesday
2020-03-17,Idaho,16,9,0,Tuesday
2020-03-17,Illinois,17,159,1,Tuesday
2020-03-17,Indiana,18,30,2,Tuesday
2020-03-17,Iowa,19,29,0,Tuesday
2020-03-17,Kansas,20,17,1,Tuesday
2020-03-17,Kentucky,21,26,1,Tuesday
2020-03-17,Louisiana,22,196,5,Tuesday
2020-03-17,Maine,23,32,0,Tuesday
2020-03-17,Maryland,24,57,0,Tuesday
2020-03-17,Massachusetts,25,218,0,Tuesday
2020-03-17,Michigan,26,65,0,Tuesday
2020-03-17,Minnesota,27,60,0,Tuesday
2020-03-17,Mississippi,28,21,0,Tuesday
2020-03-17,Missouri,29,16,0,Tuesday
2020-03-17,Montana,30,8,0,Tuesday
2020-03-17,Nebraska,31,36,0,Tuesday
2020-03-17,Nevada,32,55,1,Tuesday
2020-03-17,New Hampshire,33,26,0,Tuesday
2020-03-17,New Jersey,34,268,3,Tuesday
2020-03-17,New Mexico,35,23,0,Tuesday
2020-03-17,New York,36,1375,18,Tuesday
2020-03-17,North Carolina,37,42,0,Tuesday
2020-03-17,North Dakota,38,5,0,Tuesday
2020-03-17,Ohio,39,67,0,Tuesday
2020-03-17,Oklahoma,40,18,0,Tuesday
2020-03-17,Oregon,41,66,2,Tuesday
2020-03-17,Pennsylvania,42,101,0,Tuesday
2020-03-17,Puerto Rico,72,5,0,Tuesday
2020-03-17,Rhode Island,44,23,0,Tuesday
2020-03-17,South Carolina,45,47,1,Tuesday
2020-03-17,South Dakota,46,11,1,Tuesday
2020-03-17,Tennessee,47,73,0,Tuesday
2020-03-17,Texas,48,106,1,Tuesday
2020-03-17,Utah,49,51,0,Tuesday
2020-03-17,Vermont,50,14,0,Tuesday
2020-03-17,Virgin Islands,78,2,0,Tuesday
2020-03-17,Virginia,51,67,2,Tuesday
2020-03-17,Washington,53,908,54,Tuesday
2020-03-17,West Virginia,54,1,0,Tuesday
2020-03-17,Wisconsin,55,72,0,Tuesday
2020-03-17,Wyoming,56,15,0,Tuesday
2020-03-18,Alabama,01,51,0,Wednesday
2020-03-18,Alaska,02,9,0,Wednesday
2020-03-18,Arizona,04,28,0,Wednesday
2020-03-18,Arkansas,05,33,0,Wednesday
2020-03-18,California,06,893,17,Wednesday
2020-03-18,Colorado,08,216,3,Wednesday
2020-03-18,Connecticut,09,96,1,Wednesday
2020-03-18,Delaware,10,26,0,Wednesday
2020-03-18,District of Columbia,11,36,0,Wednesday
2020-03-18,Florida,12,326,7,Wednesday
2020-03-18,Georgia,13,193,3,Wednesday
2020-03-18,Guam,66,8,0,Wednesday
2020-03-18,Hawaii,15,16,0,Wednesday
2020-03-18,Idaho,16,11,0,Wednesday
2020-03-18,Illinois,17,286,1,Wednesday
2020-03-18,Indiana,18,39,2,Wednesday
2020-03-18,Iowa,19,38,0,Wednesday
2020-03-18,Kansas,20,22,1,Wednesday
2020-03-18,Kentucky,21,35,1,Wednesday
2020-03-18,Louisiana,22,280,7,Wednesday
2020-03-18,Maine,23,43,0,Wednesday
2020-03-18,Maryland,24,85,1,Wednesday
2020-03-18,Massachusetts,25,256,0,Wednesday
2020-03-18,Michigan,26,80,1,Wednesday
2020-03-18,Minnesota,27,77,0,Wednesday
2020-03-18,Mississippi,28,34,0,Wednesday
2020-03-18,Missouri,29,21,1,Wednesday
2020-03-18,Montana,30,12,0,Wednesday
2020-03-18,Nebraska,31,43,0,Wednesday
2020-03-18,Nevada,32,82,1,Wednesday
2020-03-18,New Hampshire,33,39,0,Wednesday
2020-03-18,New Jersey,34,427,5,Wednesday
2020-03-18,New Mexico,35,28,0,Wednesday
2020-03-18,New York,36,2387,32,Wednesday
2020-03-18,North Carolina,37,66,0,Wednesday
2020-03-18,North Dakota,38,7,0,Wednesday
2020-03-18,Ohio,39,90,0,Wednesday
2020-03-18,Oklahoma,40,29,0,Wednesday
2020-03-18,Oregon,41,74,3,Wednesday
2020-03-18,Pennsylvania,42,139,1,Wednesday
2020-03-18,Puerto Rico,72,5,0,Wednesday
2020-03-18,Rhode Island,44,33,0,Wednesday
2020-03-18,South Carolina,45,60,1,Wednesday
2020-03-18,South Dakota,46,11,1,Wednesday
2020-03-18,Tennessee,47,98,0,Wednesday
2020-03-18,Texas,48,166,2,Wednesday
2020-03-18,Utah,49,65,0,Wednesday
2020-03-18,Vermont,50,19,0,Wednesday
2020-03-18,Virgin Islands,78,3,0,Wednesday
2020-03-18,Virginia,51,78,2,Wednesday
2020-03-18,Washington,53,1026,68,Wednesday
2020-03-18,West Virginia,54,2,0,Wednesday
2020-03-18,Wisconsin,55,106,0,Wednesday
2020-03-18,Wyoming,56,17,0,Wednesday
2020-03-19,Alabama,01,78,0,Thursday
2020-03-19,Alaska,02,12,0,Thursday
2020-03-19,Arizona,04,47,0,Thursday
2020-03-19,Arkansas,05,62,0,Thursday
2020-03-19,California,06,1067,19,Thursday
2020-03-19,Colorado,08,278,5,Thursday
2020-03-19,Connecticut,09,159,4,Thursday
2020-03-19,Delaware,10,30,0,Thursday
2020-03-19,District of Columbia,11,39,0,Thursday
2020-03-19,Florida,12,434,8,Thursday
2020-03-19,Georgia,13,282,10,Thursday
2020-03-19,Guam,66,12,0,Thursday
2020-03-19,Hawaii,15,26,0,Thursday
2020-03-19,Idaho,16,23,0,Thursday
2020-03-19,Illinois,17,420,4,Thursday
2020-03-19,Indiana,18,56,2,Thursday
2020-03-19,Iowa,19,44,0,Thursday
2020-03-19,Kansas,20,35,1,Thursday
2020-03-19,Kentucky,21,47,2,Thursday
2020-03-19,Louisiana,22,392,10,Thursday
2020-03-19,Maine,23,52,0,Thursday
2020-03-19,Maryland,24,108,1,Thursday
2020-03-19,Massachusetts,25,328,0,Thursday
2020-03-19,Michigan,26,334,3,Thursday
2020-03-19,Minnesota,27,89,0,Thursday
2020-03-19,Mississippi,28,50,1,Thursday
2020-03-19,Missouri,29,35,1,Thursday
2020-03-19,Montana,30,19,0,Thursday
2020-03-19,Nebraska,31,47,0,Thursday
2020-03-19,Nevada,32,99,1,Thursday
2020-03-19,New Hampshire,33,44,0,Thursday
2020-03-19,New Jersey,34,735,9,Thursday
2020-03-19,New Mexico,35,35,0,Thursday
2020-03-19,New York,36,4161,39,Thursday
2020-03-19,North Carolina,37,104,0,Thursday
2020-03-19,North Dakota,38,19,0,Thursday
2020-03-19,Ohio,39,120,0,Thursday
2020-03-19,Oklahoma,40,44,1,Thursday
2020-03-19,Oregon,41,87,3,Thursday
2020-03-19,Pennsylvania,42,187,1,Thursday
2020-03-19,Puerto Rico,72,6,0,Thursday
2020-03-19,Rhode Island,44,44,0,Thursday
2020-03-19,South Carolina,45,81,1,Thursday
2020-03-19,South Dakota,46,14,1,Thursday
2020-03-19,Tennessee,47,155,0,Thursday
2020-03-19,Texas,48,248,4,Thursday
2020-03-19,Utah,49,80,0,Thursday
2020-03-19,Vermont,50,22,2,Thursday
2020-03-19,Virgin Islands,78,3,0,Thursday
2020-03-19,Virginia,51,94,2,Thursday
2020-03-19,Washington,53,1228,75,Thursday
2020-03-19,West Virginia,54,5,0,Thursday
2020-03-19,Wisconsin,55,155,2,Thursday
2020-03-19,Wyoming,56,18,0,Thursday
2020-03-20,Alabama,01,106,0,Friday
2020-03-20,Alaska,02,14,0,Friday
2020-03-20,Arizona,04,70,1,Friday
2020-03-20,Arkansas,05,100,0,Friday
2020-03-20,California,06,1283,24,Friday
2020-03-20,Colorado,08,364,5,Friday
2020-03-20,Connecticut,09,194,4,Friday
2020-03-20,Delaware,10,39,0,Friday
2020-03-20,District of Columbia,11,71,0,Friday
2020-03-20,Florida,12,564,9,Friday
2020-03-20,Georgia,13,482,14,Friday
2020-03-20,Guam,66,14,0,Friday
2020-03-20,Hawaii,15,37,0,Friday
2020-03-20,Idaho,16,31,0,Friday
2020-03-20,Illinois,17,583,5,Friday
2020-03-20,Indiana,18,79,3,Friday
2020-03-20,Iowa,19,45,0,Friday
2020-03-20,Kansas,20,49,1,Friday
2020-03-20,Kentucky,21,63,2,Friday
2020-03-20,Louisiana,22,537,10,Friday
2020-03-20,Maine,23,57,0,Friday
2020-03-20,Maryland,24,150,2,Friday
2020-03-20,Massachusetts,25,413,1,Friday
2020-03-20,Michigan,26,548,4,Friday
2020-03-20,Minnesota,27,115,0,Friday
2020-03-20,Mississippi,28,80,1,Friday
2020-03-20,Missouri,29,73,3,Friday
2020-03-20,Montana,30,19,0,Friday
2020-03-20,Nebraska,31,53,0,Friday
2020-03-20,Nevada,32,165,2,Friday
2020-03-20,New Hampshire,33,55,0,Friday
2020-03-20,New Jersey,34,896,11,Friday
2020-03-20,New Mexico,35,43,0,Friday
2020-03-20,New York,36,7113,68,Friday
2020-03-20,North Carolina,37,144,0,Friday
2020-03-20,North Dakota,38,27,0,Friday
2020-03-20,Ohio,39,169,1,Friday
2020-03-20,Oklahoma,40,49,1,Friday
2020-03-20,Oregon,41,114,3,Friday
2020-03-20,Pennsylvania,42,269,1,Friday
2020-03-20,Puerto Rico,72,14,0,Friday
2020-03-20,Rhode Island,44,44,0,Friday
2020-03-20,South Carolina,45,126,3,Friday
2020-03-20,South Dakota,46,14,1,Friday
2020-03-20,Tennessee,47,237,0,Friday
2020-03-20,Texas,48,377,5,Friday
2020-03-20,Utah,49,112,0,Friday
2020-03-20,Vermont,50,29,2,Friday
2020-03-20,Virgin Islands,78,6,0,Friday
2020-03-20,Virginia,51,115,2,Friday
2020-03-20,Washington,53,1404,83,Friday
2020-03-20,West Virginia,54,8,0,Friday
2020-03-20,Wisconsin,55,216,3,Friday
2020-03-20,Wyoming,56,22,0,Friday
2020-03-21,Alabama,01,131,0,Saturday
2020-03-21,Alaska,02,21,0,Saturday
2020-03-21,Arizona,04,104,1,Saturday
2020-03-21,Arkansas,05,118,0,Saturday
2020-03-21,California,06,1544,28,Saturday
2020-03-21,Colorado,08,475,6,Saturday
2020-03-21,Connecticut,09,223,5,Saturday
2020-03-21,Delaware,10,45,0,Saturday
2020-03-21,District of Columbia,11,77,1,Saturday
2020-03-21,Florida,12,764,11,Saturday
2020-03-21,Georgia,13,552,20,Saturday
2020-03-21,Guam,66,15,0,Saturday
2020-03-21,Hawaii,15,48,0,Saturday
2020-03-21,Idaho,16,42,0,Saturday
2020-03-21,Illinois,17,751,6,Saturday
2020-03-21,Indiana,18,126,4,Saturday
2020-03-21,Iowa,19,68,0,Saturday
2020-03-21,Kansas,20,57,2,Saturday
2020-03-21,Kentucky,21,84,3,Saturday
2020-03-21,Louisiana,22,763,16,Saturday
2020-03-21,Maine,23,70,0,Saturday
2020-03-21,Maryland,24,195,3,Saturday
2020-03-21,Massachusetts,25,525,2,Saturday
2020-03-21,Michigan,26,787,6,Saturday
2020-03-21,Minnesota,27,138,1,Saturday
2020-03-21,Mississippi,28,140,1,Saturday
2020-03-21,Missouri,29,93,3,Saturday
2020-03-21,Montana,30,29,0,Saturday
2020-03-21,Nebraska,31,61,0,Saturday
2020-03-21,Nevada,32,165,2,Saturday
2020-03-21,New Hampshire,33,65,0,Saturday
2020-03-21,New Jersey,34,1336,16,Saturday
2020-03-21,New Mexico,35,57,0,Saturday
2020-03-21,New York,36,10371,95,Saturday
2020-03-21,North Carolina,37,184,0,Saturday
2020-03-21,North Dakota,38,28,0,Saturday
2020-03-21,Ohio,39,247,3,Saturday
2020-03-21,Oklahoma,40,53,1,Saturday
2020-03-21,Oregon,41,137,4,Saturday
2020-03-21,Pennsylvania,42,388,2,Saturday
2020-03-21,Puerto Rico,72,21,1,Saturday
2020-03-21,Rhode Island,44,66,0,Saturday
2020-03-21,South Carolina,45,172,3,Saturday
2020-03-21,South Dakota,46,14,1,Saturday
2020-03-21,Tennessee,47,312,2,Saturday
2020-03-21,Texas,48,547,5,Saturday
2020-03-21,Utah,49,138,0,Saturday
2020-03-21,Vermont,50,49,2,Saturday
2020-03-21,Virgin Islands,78,6,0,Saturday
2020-03-21,Virginia,51,152,3,Saturday
2020-03-21,Washington,53,1655,95,Saturday
2020-03-21,West Virginia,54,12,0,Saturday
2020-03-21,Wisconsin,55,281,4,Saturday
2020-03-21,Wyoming,56,24,0,Saturday
2020-03-22,Alabama,01,157,0,Sunday
2020-03-22,Alaska,02,22,0,Sunday
2020-03-22,Arizona,04,153,2,Sunday
2020-03-22,Arkansas,05,165,0,Sunday
2020-03-22,California,06,1851,35,Sunday
2020-03-22,Colorado,08,591,7,Sunday
2020-03-22,Connecticut,09,327,8,Sunday
2020-03-22,Delaware,10,56,0,Sunday
2020-03-22,District of Columbia,11,98,1,Sunday
2020-03-22,Florida,12,1000,13,Sunday
2020-03-22,Georgia,13,620,25,Sunday
2020-03-22,Guam,66,27,1,Sunday
2020-03-22,Hawaii,15,56,0,Sunday
2020-03-22,Idaho,16,47,0,Sunday
2020-03-22,Illinois,17,1047,9,Sunday
2020-03-22,Indiana,18,201,6,Sunday
2020-03-22,Iowa,19,90,0,Sunday
2020-03-22,Kansas,20,66,2,Sunday
2020-03-22,Kentucky,21,103,3,Sunday
2020-03-22,Louisiana,22,837,20,Sunday
2020-03-22,Maine,23,89,0,Sunday
2020-03-22,Maryland,24,245,3,Sunday
2020-03-22,Massachusetts,25,646,5,Sunday
2020-03-22,Michigan,26,1033,9,Sunday
2020-03-22,Minnesota,27,171,1,Sunday
2020-03-22,Mississippi,28,207,1,Sunday
2020-03-22,Missouri,29,130,3,Sunday
2020-03-22,Montana,30,34,0,Sunday
2020-03-22,Nebraska,31,62,0,Sunday
2020-03-22,Nevada,32,190,2,Sunday
2020-03-22,New Hampshire,33,78,0,Sunday
2020-03-22,New Jersey,34,1914,20,Sunday
2020-03-22,New Mexico,35,65,0,Sunday
2020-03-22,New York,36,15188,142,Sunday
2020-03-22,North Carolina,37,269,0,Sunday
2020-03-22,North Dakota,38,30,0,Sunday
2020-03-22,Ohio,39,351,3,Sunday
2020-03-22,Oklahoma,40,67,2,Sunday
2020-03-22,Oregon,41,161,5,Sunday
2020-03-22,Pennsylvania,42,504,3,Sunday
2020-03-22,Puerto Rico,72,23,1,Sunday
2020-03-22,Rhode Island,44,83,0,Sunday
2020-03-22,South Carolina,45,194,3,Sunday
2020-03-22,South Dakota,46,21,1,Sunday
2020-03-22,Tennessee,47,424,2,Sunday
2020-03-22,Texas,48,632,7,Sunday
2020-03-22,Utah,49,182,1,Sunday
2020-03-22,Vermont,50,52,2,Sunday
2020-03-22,Virgin Islands,78,17,0,Sunday
2020-03-22,Virginia,51,219,6,Sunday
2020-03-22,Washington,53,1844,97,Sunday
2020-03-22,West Virginia,54,16,0,Sunday
2020-03-22,Wisconsin,55,382,4,Sunday
2020-03-22,Wyoming,56,26,0,Sunday
2020-03-23,Alabama,01,196,0,Monday
2020-03-23,Alaska,02,36,0,Monday
2020-03-23,Arizona,04,234,2,Monday
2020-03-23,Arkansas,05,201,0,Monday
2020-03-23,California,06,2240,39,Monday
2020-03-23,Colorado,08,721,10,Monday
2020-03-23,Connecticut,09,415,10,Monday
2020-03-23,Delaware,10,87,0,Monday
2020-03-23,District of Columbia,11,116,2,Monday
2020-03-23,Florida,12,1222,18,Monday
2020-03-23,Georgia,13,800,25,Monday
2020-03-23,Guam,66,29,1,Monday
2020-03-23,Hawaii,15,77,0,Monday
2020-03-23,Idaho,16,50,0,Monday
2020-03-23,Illinois,17,1285,12,Monday
2020-03-23,Indiana,18,259,7,Monday
2020-03-23,Iowa,19,105,0,Monday
2020-03-23,Kansas,20,82,2,Monday
2020-03-23,Kentucky,21,124,3,Monday
2020-03-23,Louisiana,22,1172,34,Monday
2020-03-23,Maine,23,107,0,Monday
2020-03-23,Maryland,24,290,3,Monday
2020-03-23,Massachusetts,25,777,9,Monday
2020-03-23,Michigan,26,1324,16,Monday
2020-03-23,Minnesota,27,235,1,Monday
2020-03-23,Mississippi,28,249,1,Monday
2020-03-23,Missouri,29,183,4,Monday
2020-03-23,Montana,30,45,0,Monday
2020-03-23,Nebraska,31,73,0,Monday
2020-03-23,Nevada,32,265,4,Monday
2020-03-23,New Hampshire,33,101,1,Monday
2020-03-23,New Jersey,34,2844,27,Monday
2020-03-23,New Mexico,35,83,0,Monday
2020-03-23,New York,36,20899,183,Monday
2020-03-23,North Carolina,37,302,0,Monday
2020-03-23,North Dakota,38,32,0,Monday
2020-03-23,Ohio,39,444,6,Monday
2020-03-23,Oklahoma,40,81,2,Monday
2020-03-23,Oregon,41,191,5,Monday
2020-03-23,Pennsylvania,42,644,6,Monday
2020-03-23,Puerto Rico,72,31,2,Monday
2020-03-23,Rhode Island,44,106,0,Monday
2020-03-23,South Carolina,45,299,5,Monday
2020-03-23,South Dakota,46,28,1,Monday
2020-03-23,Tennessee,47,522,2,Monday
2020-03-23,Texas,48,728,7,Monday
2020-03-23,Utah,49,257,1,Monday
2020-03-23,Vermont,50,75,2,Monday
2020-03-23,Virgin Islands,78,17,0,Monday
2020-03-23,Virginia,51,254,6,Monday
2020-03-23,Washington,53,2101,110,Monday
2020-03-23,West Virginia,54,16,0,Monday
2020-03-23,Wisconsin,55,418,5,Monday
2020-03-23,Wyoming,56,28,0,Monday
2020-03-24,Alabama,01,242,0,Tuesday
2020-03-24,Alaska,02,42,0,Tuesday
2020-03-24,Arizona,04,326,6,Tuesday
2020-03-24,Arkansas,05,231,2,Tuesday
2020-03-24,California,06,2644,52,Tuesday
2020-03-24,Colorado,08,912,11,Tuesday
2020-03-24,Connecticut,09,618,12,Tuesday
2020-03-24,Delaware,10,104,0,Tuesday
2020-03-24,District of Columbia,11,137,2,Tuesday
2020-03-24,Florida,12,1467,19,Tuesday
2020-03-24,Georgia,13,1095,38,Tuesday
2020-03-24,Guam,66,32,1,Tuesday
2020-03-24,Hawaii,15,90,0,Tuesday
2020-03-24,Idaho,16,73,0,Tuesday
2020-03-24,Illinois,17,1535,16,Tuesday
2020-03-24,Indiana,18,366,12,Tuesday
2020-03-24,Iowa,19,124,1,Tuesday
2020-03-24,Kansas,20,99,3,Tuesday
2020-03-24,Kentucky,21,157,3,Tuesday
2020-03-24,Louisiana,22,1388,46,Tuesday
2020-03-24,Maine,23,118,0,Tuesday
2020-03-24,Maryland,24,349,4,Tuesday
2020-03-24,Massachusetts,25,1159,11,Tuesday
2020-03-24,Michigan,26,1791,24,Tuesday
2020-03-24,Minnesota,27,262,1,Tuesday
2020-03-24,Mississippi,28,320,1,Tuesday
